team_id,team,year,wins,losses,win_%,singles,doubles,triples,home_runs,walks,sac_fly,sac_bunt,strikeouts,outs,r_o_error,runs,plate_appearances,hits,ab,sing/pa,doub/pa,trip/pa,hr/pa,avg,obs,slugging,ops,so_%,hr_%,walk_%,hits_to_run
201725,pit,2017,75,87,0.46296296296296297,931,320,31,182,571,29,53,1265,2379,56,731,5793,1464,5108,0.1607112031762472,0.055239081650267564,0.00535128603486967,0.03141722768858968,0.28660924040720437,0.35833773551681636,0.4682850430696946,0.824802211955469,0.21836699464871395,0.03141722768858968,0.09856723631969619,2.002735978112175
201726,min,2017,85,77,0.5246913580246914,955,282,26,224,553,40,23,1166,2472,43,788,5801,1487,5125,0.16462678848474402,0.048612308222720224,0.004481985864506119,0.03861403206343734,0.2901463414634146,0.3592814371257485,0.4864390243902439,0.8432071251247665,0.2009998276159283,0.03861403206343734,0.09532839165661093,1.8870558375634519
201727,sln,2017,83,79,0.5123456790123457,917,262,31,183,561,45,40,1351,2334,56,705,5785,1393,5078,0.1585133967156439,0.0452895419187554,0.005358686257562662,0.03163353500432152,0.2743205986608901,0.3465153395992197,0.4462386766443482,0.790010668199591,0.2335350043215212,0.03163353500432152,0.09697493517718236,1.9758865248226951
201728,nyn,2017,70,92,0.43209876543209874,1017,278,23,220,648,53,49,1376,2317,59,863,6044,1538,5231,0.1682660489741893,0.04599602911978822,0.0038054268696227664,0.036399735274652546,0.29401644045115655,0.37183194420819865,0.4821257885681514,0.8506355660462364,0.22766379880873594,0.036399735274652546,0.10721376571806751,1.7821552723059095
201729,tor,2017,76,86,0.4691358024691358,921,310,26,203,598,38,14,1373,2427,52,784,5986,1460,5260,0.15385900434346808,0.051787504176411626,0.004343468092215168,0.033912462412295355,0.27756653992395436,0.3513144417890065,0.46216730038022813,0.8112175039080436,0.22936852656197795,0.033912462412295355,0.09989976612094888,1.8622448979591837
201730,bos,2017,93,69,0.5740740740740741,888,278,23,195,514,39,16,1580,2265,55,668,5876,1384,5229,0.15112321307011573,0.04731109598366236,0.003914227365554799,0.033185840707964605,0.2646777586536623,0.3304892913111614,0.43851596863645054,0.7667760862428151,0.2688904016337645,0.033185840707964605,0.08747447243022465,2.07185628742515
201801,chn,2018,95,68,0.5828220858895705,913,221,28,157,690,35,39,1335,2376,52,645,5842,1319,5030,0.156282095172886,0.03782951044162958,0.004792879150975694,0.02687435809654228,0.26222664015904573,0.3512237762237762,0.41093439363817097,0.7600221434209685,0.22851763094830538,0.02687435809654228,0.11811023622047244,2.0449612403100774
201802,sea,2018,88,74,0.5432098765432098,889,289,23,195,474,42,12,1328,2386,56,711,5724,1396,5110,0.1553109713487072,0.05048916841369672,0.004018169112508735,0.034067085953878404,0.2731898238747554,0.33488538681948427,0.4532289628180039,0.785614316532899,0.23200559049615654,0.034067085953878404,0.08280922431865828,1.9634317862165964
201803,mia,2018,63,98,0.391304347826087,864,309,23,192,678,48,38,1251,2436,39,809,5888,1388,5075,0.14673913043478262,0.05247961956521739,0.00390625,0.03260869565217391,0.2734975369458128,0.3591169824439423,0.45694581280788177,0.8130913049644065,0.21246603260869565,0.03260869565217391,0.11514945652173914,1.715698393077874
201804,tba,2018,90,72,0.5555555555555556,790,262,20,164,555,39,16,1422,2333,46,646,5670,1236,4991,0.13932980599647266,0.04620811287477954,0.003527336860670194,0.02892416225749559,0.2476457623722701,0.32293544897223225,0.4067321178120617,0.7274125117243267,0.2507936507936508,0.02892416225749559,0.09788359788359788,1.9133126934984521
201805,phi,2018,80,82,0.49382716049382713,871,292,32,171,564,45,39,1465,2258,63,728,5806,1366,5089,0.15001722356183259,0.050292800551153975,0.005511539786427834,0.029452290733723734,0.2684220868539988,0.34141163983725453,0.43918255059933187,0.7778978893146706,0.25232518084739924,0.029452290733723734,0.09714088873579056,1.8763736263736264
201806,kca,2018,58,104,0.35802469135802467,1030,271,36,205,601,57,23,1157,2433,43,833,5890,1542,5132,0.17487266553480477,0.04601018675721562,0.006112054329371817,0.03480475382003396,0.3004676539360873,0.37380080237223096,0.48713951675759937,0.857260414857772,0.19643463497453312,0.03480475382003396,0.10203735144312394,1.851140456182473
201807,hou,2018,103,59,0.6358024691358025,734,257,21,152,502,34,12,1687,2140,34,534,5595,1164,4991,0.13118856121537087,0.045933869526362824,0.0037533512064343165,0.027167113494191243,0.23321979563213785,0.3032951028581831,0.38449208575435784,0.6859214325971297,0.30151921358355677,0.027167113494191243,0.08972296693476318,2.1797752808988764
201808,mil,2018,96,67,0.588957055214724,807,239,40,173,616,41,42,1429,2264,57,659,5707,1259,4952,0.14140529174697739,0.041878394953565795,0.007008936393902225,0.030313649903627126,0.25424071082390953,0.33674568965517243,0.42346526655896605,0.7577494526884009,0.250394252672157,0.030313649903627126,0.10793762046609427,1.9104704097116845
201809,det,2018,63,99,0.3888888888888889,895,278,34,216,552,56,15,1216,2430,58,796,5791,1423,5069,0.15455016404766017,0.048005525815921254,0.005871179416335693,0.03729925746848558,0.2807259814559085,0.35136096779932396,0.4768198855790097,0.8247149005517065,0.20998100500777067,0.03729925746848558,0.09532032464168537,1.7876884422110553
201810,was,2018,82,80,0.5061728395061729,823,273,26,198,563,41,29,1418,2324,38,682,5745,1320,5062,0.1432550043516101,0.04751958224543081,0.004525674499564839,0.03446475195822454,0.26076649545634134,0.33475555555555553,0.44231529039905176,0.7746485060714838,0.24682332463011314,0.03446475195822454,0.09799825935596171,1.935483870967742
201811,cin,2018,67,95,0.41358024691358025,945,291,27,228,583,48,43,1258,2399,62,819,5889,1491,5148,0.16046867040244522,0.049414161996943456,0.004584819154355578,0.03871625063678044,0.2896270396270396,0.36189146745768624,0.48951048951048953,0.848396109860031,0.21361861096960436,0.03871625063678044,0.0989981321107149,1.8205128205128205
201812,lan,2018,93,70,0.5705521472392638,833,242,25,179,486,23,25,1567,2311,62,609,5751,1279,5157,0.14484437489132324,0.04207963832376978,0.004347070074769605,0.031125021735350374,0.24801241031607524,0.31277689172426015,0.4087647857281365,0.7202720218735654,0.27247435228655886,0.031125021735350374,0.08450704225352113,2.1001642036124797
201813,ari,2018,82,80,0.5061728395061729,861,259,19,174,581,33,29,1449,2359,43,644,5811,1313,5121,0.1481672689726381,0.04457064188607813,0.003269660987781793,0.029943211151264842,0.2563952353056044,0.3321641529287969,0.41632493653583286,0.7465777700144728,0.24935467217346413,0.029943211151264842,0.09998279125795904,2.0388198757763973
201814,oak,2018,96,66,0.5925925925925926,832,268,19,184,529,30,23,1239,2499,53,674,5683,1303,5041,0.1464015484779166,0.04715819109625198,0.00334330459264473,0.032377265528770016,0.2584804602261456,0.3289048473967684,0.4286847847649276,0.7558276419077847,0.21801865212035895,0.032377265528770016,0.09308463839521379,1.9332344213649852
201815,nya,2018,100,62,0.6172839506172839,828,293,13,177,552,29,17,1635,2199,48,669,5803,1311,5145,0.14268481819748405,0.050491125280027575,0.0022402205755643633,0.0305014647596071,0.2548104956268222,0.32701421800947866,0.42001943634596695,0.7453774524130294,0.28175081854213335,0.0305014647596071,0.09512321213165605,1.9596412556053813
201816,sdn,2018,66,96,0.4074074074074074,930,283,32,185,588,39,36,1403,2328,46,767,5873,1430,5161,0.15835177932913333,0.04818661672058573,0.0054486633747658775,0.03150008513536523,0.2770780856423174,0.3510175682727431,0.45185041658593295,0.8005028008291949,0.23888983483739146,0.03150008513536523,0.10011918951132301,1.8644067796610169
201817,col,2018,91,72,0.558282208588957,877,268,48,184,581,46,25,1409,2318,39,745,5816,1377,5104,0.15079092159559834,0.04607977991746905,0.008253094910591471,0.03163686382393398,0.2697884012539185,0.344415127528584,0.4492554858934169,0.7909061576784457,0.2422627235213205,0.03163686382393398,0.0998968363136176,1.8483221476510068
201818,cle,2018,91,71,0.5617283950617284,815,311,23,200,468,21,16,1548,2283,49,648,5739,1349,5180,0.14201080327583201,0.05419062554451995,0.004007666840913051,0.03484927687750479,0.26042471042471044,0.32170679886685555,0.4451737451737452,0.7656888271987937,0.2697334030318871,0.03484927687750479,0.08154730789336122,2.08179012345679
201819,tex,2018,67,95,0.41358024691358025,925,325,44,222,564,50,20,1122,2480,73,848,5855,1516,5118,0.15798462852263023,0.05550811272416738,0.007514944491887276,0.037916310845431254,0.29620945681906996,0.3660682858148539,0.5070339976553341,0.8699090848849224,0.19163108454312552,0.037916310845431254,0.09632792485055508,1.7877358490566038
201820,ana,2018,80,82,0.49382716049382713,873,256,19,205,614,33,14,1387,2270,42,722,5732,1353,5010,0.15230286113049546,0.044661549197487785,0.003314724354501047,0.03576413119330077,0.27005988023952093,0.34975106685633,0.45149700598802395,0.7992078067658214,0.2419748778785764,0.03576413119330077,0.10711793440334962,1.873961218836565
201821,cha,2018,62,100,0.38271604938271603,892,292,24,196,743,47,18,1260,2424,63,848,5988,1404,5088,0.14896459585838343,0.04876419505678023,0.004008016032064128,0.032732130928523714,0.2759433962264151,0.36820442462699365,0.4583333333333333,0.8235936259498696,0.21042084168336672,0.032732130928523714,0.12408149632598531,1.6556603773584906
201822,atl,2018,90,72,0.5555555555555556,809,248,26,153,688,35,39,1425,2284,42,657,5745,1236,4945,0.14081810269799827,0.04316797214969539,0.004525674499564839,0.026631853785900782,0.24994944388270982,0.3415586721107758,0.4034378159757331,0.7428873572601368,0.24804177545691905,0.026631853785900782,0.11975630983463882,1.8812785388127853
201823,bal,2018,47,115,0.29012345679012347,959,325,34,234,656,41,17,1204,2408,60,892,5962,1552,5164,0.1608520630660852,0.05451190875545119,0.0057027843005702785,0.03924857430392486,0.3005422153369481,0.37938144329896906,0.512587141750581,0.8893146626514511,0.20194565582019455,0.03924857430392486,0.11003019121100302,1.7399103139013452
201824,sfn,2018,73,89,0.4506172839506173,898,291,42,156,569,48,49,1269,2398,63,699,5782,1387,5054,0.15530958145970253,0.05032860601867866,0.007263922518159807,0.02698028363887928,0.2744360902255639,0.3478570158278499,0.4412346656113969,0.7861473794184856,0.21947423037011415,0.02698028363887928,0.09840885506745072,1.9842632331902719
201825,pit,2018,82,79,0.5093167701863354,893,287,26,174,566,35,37,1338,2324,67,693,5745,1380,5042,0.1554395126196693,0.04995648389904265,0.004525674499564839,0.030287206266318537,0.27370091233637445,0.3470042796005706,0.4444664815549385,0.7893185106174939,0.23289817232375978,0.030287206266318537,0.09852045256744996,1.9913419913419914
201826,min,2018,79,83,0.4876543209876543,921,280,26,198,653,49,25,1380,2340,49,774,5945,1425,5145,0.15492010092514719,0.04709840201850295,0.004373423044575274,0.033305298570227085,0.27696793002915454,0.35839944808554675,0.4569484936831876,0.812344423219702,0.2321278385197645,0.033305298570227085,0.10984020185029436,1.8410852713178294
201827,sln,2018,89,73,0.5493827160493827,942,242,26,144,660,48,55,1337,2359,75,690,5881,1354,5050,0.16017684067335486,0.041149464376806666,0.004421016833871791,0.024485631695289917,0.26811881188118813,0.3527145359019264,0.41188118811881186,0.761655415281021,0.22734228872640708,0.024485631695289917,0.11222581193674545,1.96231884057971
201828,nyn,2018,77,85,0.47530864197530864,914,241,24,185,555,40,42,1448,2349,53,707,5849,1364,5161,0.15626602838091982,0.04120362455120533,0.0041032655154727305,0.03162933834843563,0.26428986630497964,0.33572428271518545,0.42782406510366205,0.7612153090230506,0.24756368610018806,0.03162933834843563,0.09488801504530689,1.9292786421499293
201829,tor,2018,73,89,0.4506172839506173,911,325,32,208,621,47,18,1298,2409,55,832,5953,1476,5183,0.15303208466319504,0.05459432219049219,0.005375440954140769,0.034940366201915,0.28477715608720816,0.361302549965541,0.480223808605055,0.8386240820625837,0.21804132370233495,0.034940366201915,0.10431715101629431,1.7740384615384615
201830,bos,2018,108,54,0.6666666666666666,848,246,35,176,596,45,9,1560,2224,46,647,5821,1305,5089,0.1456794365229342,0.04226077993471912,0.0060127125923380865,0.030235354750042947,0.2564354490076636,0.3343887423043096,0.422283356258597,0.754046008963658,0.26799518982992615,0.030235354750042947,0.10238790585809998,2.017001545595054
201901,chn,2019,84,77,0.5217391304347826,885,265,25,192,611,49,29,1435,2234,48,708,5793,1367,5036,0.15277058518902123,0.045744864491627825,0.004315553253927153,0.033143448990160536,0.2714455917394758,0.35027448202585443,0.44837172359015093,0.7956329595452071,0.2477127567754186,0.033143448990160536,0.10547212152597964,1.9307909604519775
201902,sea,2019,65,94,0.4088050314465409,850,329,24,257,545,45,12,1212,2390,65,881,5762,1460,5062,0.14751822283929192,0.05709822978132593,0.004165220409580007,0.04460256855258591,0.2884235480047412,0.35758872837524525,0.5152113789016199,0.8699530632611386,0.21034363068379036,0.04460256855258591,0.09458521346754599,1.6572077185017027
201903,mia,2019,56,104,0.35,777,274,26,233,700,38,29,1358,2338,34,796,5816,1310,5006,0.13359697386519945,0.047111416781292985,0.004470426409903714,0.040061898211829435,0.26168597682780664,0.352260778128286,0.4664402716739912,0.8163706337909828,0.23349381017881707,0.040061898211829435,0.1203576341127923,1.6457286432160805
201904,tba,2019,96,65,0.5962732919254659,798,260,26,179,512,26,11,1603,2235,51,648,5716,1263,5101,0.13960811756473057,0.04548635409377187,0.004548635409377187,0.03131560531840448,0.2475985100960596,0.3162301799394263,0.41403646343854145,0.7288085861553352,0.2804408677396781,0.03131560531840448,0.08957312806158152,1.9490740740740742
201905,phi,2019,81,80,0.5031055900621118,919,247,23,255,617,39,46,1375,2273,45,790,5832,1444,5092,0.15757887517146776,0.04235253772290809,0.003943758573388203,0.04372427983539095,0.2835820895522388,0.36100893326326855,0.4913589945011783,0.8499184934573369,0.2357681755829904,0.04372427983539095,0.10579561042524005,1.8278481012658228
201906,kca,2019,58,103,0.36024844720496896,975,297,28,218,663,48,18,1218,2358,36,865,5889,1518,5094,0.16556291390728478,0.05043301069791136,0.004754627271183563,0.037018169468500596,0.29799764428739695,0.37884314747264203,0.4956811935610522,0.8713917878762977,0.20682628629648497,0.037018169468500596,0.11258278145695365,1.7549132947976878
201907,hou,2019,106,55,0.6583850931677019,719,228,21,228,488,30,11,1653,2184,28,635,5609,1196,5033,0.12818684257443394,0.040648957033339275,0.0037439828846496702,0.040648957033339275,0.23763163123385656,0.30501720702771234,0.4271806079872839,0.7305493703724397,0.29470493849170976,0.040648957033339275,0.08700303084328757,1.8834645669291339
201908,mil,2019,88,72,0.55,844,245,36,223,626,34,42,1457,2244,46,761,5789,1348,5049,0.14579374676109863,0.04232164449818621,0.006218690620141648,0.03852133356365521,0.26698356110120813,0.34784140969162997,0.4622697563874034,0.8080395934867203,0.2516842287096217,0.03852133356365521,0.10813612022801866,1.771353482260184
201909,det,2019,47,113,0.29375,945,313,44,249,602,46,25,1353,2320,49,910,5967,1551,5224,0.1583710407239819,0.05245517010222893,0.007373889726830903,0.04172951231774761,0.2968989280245023,0.36955029179539994,0.5166539050535988,0.8833092184050975,0.22674710910005028,0.04172951231774761,0.10088821853527735,1.7043956043956043
201910,was,2019,91,69,0.56875,828,277,18,200,570,37,26,1496,2231,38,716,5732,1323,5050,0.14445219818562458,0.04832519190509421,0.00314026517794836,0.034891835310537335,0.261980198019802,0.3368327402135231,0.4427722772277228,0.777401939592934,0.26099092812281927,0.034891835310537335,0.09944173063503141,1.8477653631284916
201911,cin,2019,74,87,0.45962732919254656,769,259,19,214,594,30,36,1543,2173,42,710,5673,1261,4977,0.13555438039837828,0.04565485633703508,0.0033491979552265115,0.03772254539044597,0.2533654812135825,0.3329743313588225,0.4420333534257585,0.7732242122009771,0.2719901286797109,0.03772254539044597,0.1047065044949762,1.776056338028169
201912,lan,2019,105,56,0.6521739130434783,750,239,24,185,457,36,29,1510,2235,54,613,5526,1198,4943,0.13572204125950055,0.04325009048136084,0.004343105320304018,0.0334781035106768,0.24236293748735585,0.30648148148148147,0.41270483512037226,0.7171566379165459,0.27325370973579444,0.0334781035106768,0.08269996380745566,1.9543230016313213
201913,ari,2019,84,77,0.5217391304347826,856,286,29,220,583,39,39,1416,2307,31,743,5806,1391,5114,0.14743368928694453,0.04925938684119876,0.004994832931450224,0.037891836031691356,0.27199843566679704,0.3464981569246972,0.46832225263981225,0.8124645120540382,0.24388563554943163,0.037891836031691356,0.10041336548398208,1.8721399730820996
201914,oak,2019,96,62,0.6075949367088608,852,240,23,195,523,39,24,1268,2399,43,659,5621,1310,4977,0.15157445294431596,0.04269702899839886,0.004091798612346558,0.03469133606119908,0.2632107695398835,0.3332727272727273,0.4382157926461724,0.7691419526028432,0.22558263654154065,0.03469133606119908,0.09304394235901085,1.9878603945371776
201915,nya,2019,103,58,0.639751552795031,822,275,18,248,550,35,7,1523,2241,38,733,5785,1363,5127,0.1420916162489196,0.04753673292999136,0.003111495246326707,0.042869490060501295,0.26584747415642673,0.33697375374317423,0.4716208308952604,0.8065297944806945,0.263267070008643,0.042869490060501295,0.09507346585998272,1.859481582537517
201916,sdn,2019,70,91,0.43478260869565216,850,298,22,215,530,34,43,1465,2253,46,788,5747,1385,5103,0.14790325387158518,0.05185314076909692,0.003828084217852793,0.03741082303810684,0.2714089751126788,0.3399609444345819,0.4648246129727611,0.8027459117198936,0.25491560814337916,0.03741082303810684,0.09222202888463546,1.7576142131979695
201917,col,2019,70,91,0.43478260869565216,935,322,44,268,638,43,42,1245,2403,50,955,5991,1569,5217,0.1560674344850609,0.05374728759806376,0.007344349858120514,0.044733767317643135,0.300747556066705,0.37694278394534586,0.5334483419589803,0.907642984210591,0.20781171757636455,0.044733767317643135,0.10649307294274746,1.6429319371727749
201918,cle,2019,92,68,0.575,753,310,20,204,504,30,17,1481,2200,41,646,5573,1287,4968,0.13511573658711645,0.0556253364435672,0.0035887313834559484,0.03660506011125067,0.25905797101449274,0.32730263157894735,0.4526972624798712,0.778215255936796,0.265745558944913,0.03660506011125067,0.09043603086308989,1.9922600619195046
201919,tex,2019,77,84,0.4782608695652174,930,309,32,240,655,50,19,1365,2298,41,877,5970,1511,5174,0.15577889447236182,0.05175879396984925,0.005360134003350084,0.04020100502512563,0.2920371086200232,0.37159032424086463,0.5032856590645536,0.8717156641674622,0.228643216080402,0.04020100502512563,0.10971524288107203,1.7229190421892817
201920,ana,2019,72,87,0.4528301886792453,821,273,28,261,645,41,12,1381,2259,39,849,5789,1383,5023,0.1418206944204526,0.0471584038694075,0.0048367593712212815,0.045085506996026946,0.27533346605614173,0.3577981651376147,0.496715110491738,0.8519436969341972,0.23855588184487822,0.045085506996026946,0.11141820694420453,1.6289752650176679
201921,cha,2019,71,89,0.44375,899,277,19,236,632,38,20,1301,2258,61,829,5759,1431,4990,0.15610349018926897,0.048098628234068415,0.003299183886091335,0.04097933669039764,0.2867735470941884,0.36695126289576663,0.4917835671342685,0.8562711996431025,0.22590727556867513,0.04097933669039764,0.10974127452682757,1.7261761158021713
201922,atl,2019,97,64,0.6024844720496895,931,249,23,200,618,25,39,1377,2297,38,736,5783,1403,5077,0.16098910600034583,0.04305723672834169,0.003977174476915096,0.034584125886218224,0.2763442978136695,0.35487269534679544,0.4526295056135513,0.8059511839352297,0.2381117067266125,0.034584125886218224,0.10686494898841432,1.90625
201923,bal,2019,54,107,0.33540372670807456,887,310,30,305,639,45,10,1235,2415,53,976,5964,1532,5182,0.14872568745808182,0.051978537894030855,0.005030181086519115,0.051140174379611,0.2956387495175608,0.37295997251331386,0.5436125048243922,0.9137113796965367,0.20707578806170354,0.051140174379611,0.10714285714285714,1.569672131147541
201924,sfn,2019,77,84,0.4782608695652174,877,241,37,226,574,32,41,1361,2375,49,764,5804,1381,5117,0.1511026878015162,0.04152308752584424,0.006374913852515506,0.03893866299104066,0.2698846980652726,0.34352486382006675,0.4639437170216924,0.80554777083962,0.2344934527911785,0.03893866299104066,0.0988973121984838,1.807591623036649
201925,pit,2019,69,92,0.42857142857142855,881,348,34,238,669,36,32,1434,2290,51,908,6017,1501,5225,0.14641848097058335,0.05783613096227356,0.005650656473325578,0.03955459531327904,0.2872727272727273,0.3681710213776722,0.5035406698564593,0.8694765889121086,0.2383247465514376,0.03955459531327904,0.1111849759016121,1.6530837004405285
201926,min,2019,101,60,0.6273291925465838,949,278,22,197,512,38,20,1454,2315,55,749,5858,1446,5215,0.16200068282690339,0.04745646978490953,0.0037555479685899623,0.03362922499146467,0.2772770853307766,0.3418892963156976,0.45234899328859063,0.7919847261593626,0.24820757937862753,0.03362922499146467,0.08740184363263913,1.930574098798398
201927,sln,2019,90,70,0.5625,823,241,19,190,610,36,26,1375,2302,30,658,5662,1273,4950,0.14535499823383963,0.04256446485340869,0.003355704697986577,0.03355704697986577,0.25717171717171716,0.33866906474820146,0.42868686868686867,0.7651772189370474,0.2428470505121865,0.03355704697986577,0.10773578240904275,1.9346504559270516
201928,nyn,2019,85,76,0.5279503105590062,889,286,19,200,558,35,35,1505,2248,47,731,5822,1394,5147,0.15269666781174854,0.04912401236688423,0.0032634833390587426,0.034352456200618345,0.27083738099863996,0.34215600350569675,0.4503594326792306,0.7904291190903805,0.258502232909653,0.034352456200618345,0.09584335279972518,1.9069767441860466
201929,tor,2019,66,95,0.40993788819875776,854,331,23,227,675,36,11,1314,2375,49,825,5920,1435,5124,0.14425675675675675,0.05591216216216216,0.0038851351351351354,0.03834459459459459,0.28005464480874315,0.36385583721331266,0.48653395784543324,0.8481449261402062,0.22195945945945947,0.03834459459459459,0.11402027027027027,1.7393939393939395
201930,bos,2019,83,78,0.515527950310559,858,318,26,215,681,38,18,1617,2218,40,824,6049,1417,5252,0.14184162671515954,0.0525706728384857,0.004298231112580592,0.035543064969416435,0.2698019801980198,0.3536153716500927,0.4630616907844631,0.8144266212818672,0.26731691188626217,0.035543064969416435,0.11258059183336089,1.7196601941747574
